id;name;geoid;geoname;value;datetime
10211;Precio medio horario final suma de componentes;;;11.22;2024-01-06T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;16.2;2024-01-06T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;38.49;2024-01-06T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;79.11;2024-01-06T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;98.16;2024-01-06T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;103.43;2024-01-06T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;98.85;2024-01-06T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;92.66;2024-01-06T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;97.39;2024-01-06T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;83.56;2024-01-06T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;93.23;2024-01-07T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;89.44;2024-01-07T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;87.39;2024-01-07T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;85.64;2024-01-07T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;87.18;2024-01-07T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;83.29;2024-01-07T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;86.63;2024-01-07T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;88.33;2024-01-07T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;91.66;2024-01-07T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;95.72;2024-01-07T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;68.87;2024-01-07T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;60.63;2024-01-07T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;55.75;2024-01-07T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;57.66;2024-01-07T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;55.18;2024-01-07T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;51.37;2024-01-07T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;69.22;2024-01-07T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;110.57;2024-01-07T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;116.71;2024-01-07T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;114.41;2024-01-07T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;106.88;2024-01-07T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;97.68;2024-01-07T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;94.29;2024-01-07T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;86.87;2024-01-07T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;93.7;2024-01-08T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;91.86;2024-01-08T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;89.71;2024-01-08T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;87.3;2024-01-08T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;87.23;2024-01-08T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;89.87;2024-01-08T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;101.01;2024-01-08T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;115.85;2024-01-08T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;127.36;2024-01-08T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;124.35;2024-01-08T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;113.3;2024-01-08T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;105.01;2024-01-08T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;97.7;2024-01-08T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;98.28;2024-01-08T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;104.28;2024-01-08T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;113.04;2024-01-08T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;123.19;2024-01-08T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;135.84;2024-01-08T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;139.64;2024-01-08T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;139.31;2024-01-08T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;142.28;2024-01-08T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;138.71;2024-01-08T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;122.22;2024-01-08T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;127.46;2024-01-08T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;100.22;2024-01-09T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;101.17;2024-01-09T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;100.24;2024-01-09T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;99.92;2024-01-09T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;98.81;2024-01-09T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;99.46;2024-01-09T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;104.26;2024-01-09T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;111.25;2024-01-09T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;133.1;2024-01-09T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;127.41;2024-01-09T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;114;2024-01-09T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;109.92;2024-01-09T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;108.52;2024-01-09T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;117.08;2024-01-09T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;115.89;2024-01-09T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;118.55;2024-01-09T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;129.8;2024-01-09T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;144.22;2024-01-09T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;145.09;2024-01-09T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;147.83;2024-01-09T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;156.23;2024-01-09T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;139.37;2024-01-09T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;116.33;2024-01-09T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;106.75;2024-01-09T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;93.4;2024-01-10T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;91.71;2024-01-10T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;89.03;2024-01-10T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;87.55;2024-01-10T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;86.7;2024-01-10T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;88.32;2024-01-10T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;97.7;2024-01-10T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;110.11;2024-01-10T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;127.5;2024-01-10T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;127.91;2024-01-10T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;112.34;2024-01-10T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;107.38;2024-01-10T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;103.68;2024-01-10T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;100.74;2024-01-10T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;96.01;2024-01-10T14:00:00+01:00
